text,label,category
Bepul davolash dasturi! 50 000 000 so'mgacha davlat kompensatsiyasi olish uchun shifo kartangizni tasdiqlang: sovga-yangiyil.click,phishing,sog'liq_dorixona
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, universitetda soat 18:00da.",safe,xavfsiz
Tanlovda qatnashing va g'olib bo'ling! 'Eng yaxshi bobo' nominatsiyasiga ovoz berish uchun shu yerga bosing: click-uz-bonus.xyz,phishing,soxta_tanlov
"Play Market orqali yangi ilovani yukladim, reyting va sharhlarni tekshirib ko'rdim, xavfsiz ekan.",safe,xavfsiz
Davlat soliq qo'mitasi: sizning nomingizga soliq qaytarilishi rasmiylashtirildi. Mablag'ni olish uchun click-uz-bonus.xyz orqali shaxsiy ma'lumotlaringizni kiriting.,phishing,soliq_idorasi
"Rahmat, xabar oldim, Jasur. Ertaga albatta javob beraman.",safe,xavfsiz
"Men harbiy xizmatchiman, chet elda katta pulim bor, seni sevib qoldim, pulni senga o'tkazish uchun bank rekvizitlaringni yubor va kichik komissiyani to'la.",phishing,sevgi_meros_firibgarligi
"Guruhimizga qo'shiling! 50 kishi taklif qilsangiz 500 ming, 200 kishi taklif qilsangiz 3 million so'm olasiz, hoziroq boshlang: click-uz-bonus.xyz",phishing,piramida_referral
"Malika, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 8 300 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
"Aziz do'stimga qarz berdim, u telefon orqali so'radi, lekin avval video-qo'ng'iroqda gaplashib tasdiqladim.",safe,xavfsiz
"Bolalar bog'chasidan xabar: ertaga ota-onalar yig'ilishi bo'ladi, soat 9:00da.",safe,xavfsiz
Sizning nomzodingiz g'olib bo'lish arafasida! Ovoz berish uchun Telegram akkauntingiz orqali tasdiqdan o'ting: sovga-yangiyil.click,phishing,soxta_tanlov
"Buyuk Britaniyada oylik maosh 6000 funt! Faqat viza va chipta xarajatlarini oldindan to'lang, WhatsApp orqali murojaat qiling: sovga-yangiyil.click",phishing,xorijda_ish_firibgarligi
"kafeda xonangizni band qildik, check-in vaqti 16:30.",safe,xavfsiz
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 5 400 000 so'mgacha davlat yordami olishga haqli. Ariza: uz-compensation.info",phishing,davlat_kompensatsiya
"Bugun soat 18:00da video-qo'ng'iroq qilamizmi, Gulnora? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
Yangi ijtimoiy dastur asosida har bir kattalar yoshidagi fuqaroga 8 300 000 so'm ajratilmoqda. Batafsil: telegram-support-uz.net (rasmiy portal ko'rinishidagi soxta sayt),phishing,davlat_kompensatsiya
"Salom, mahsulotingizni sotib olmoqchiman, pulni yetkazib berish xizmati orqali yubordim, faqat siz ham kichik tasdiqlash to'lovini qiling, aks holda pul qaytariladi.",phishing,olx_sotuvchi_firibgarligi
"Telegr@m qo'll@b-quvvatla$h xizm@ti: hisobingizd@ shubhali faoliy@t @n1qlandi. X@vf$izl1k k0dini ta$diql@sh uchun yub0ring, aks hold@ akk@unt 0'chiril@d1.",phishing,telegram_block_obfuskatsiya
"Bugungi mashg'ulot ofisda 19:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Hurmatli janob/xonim, familiyangiz o'xshashligi sababli xorijiy qarindoshingizdan sizga katta meros qoldi. Rasmiylashtirish xarajatlarini oldindan to'lashingiz kerak: sovga-yangiyil.click",phishing,meros_scam
"Yagona portal (my.gov.uz) xabari: profilingizda tasdiqlanmagan ma'lumot bor, shaxsiy kabinet parolingizni tasdiqlash uchun kiriting: click-uz-bonus.xyz",phishing,davlat_xizmatlari_markazi
"Pochta xizmati: посылкангиз бож тўловини кутмоқда, картангиз рақами ва амал қилиш муддатини киритинг: telegram-support-uz.net",phishing,yashirin_ma'lumot_sorash
"Jasur, konsertga chipta oldim, ikkimiz uchun ham yetadi.",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz universitet filialidan olib ketishga tayyor, 18:00gacha kutamiz.",safe,xavfsiz
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 50 000 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: gov-uz-yordam.com",phishing,kommunal_tolov
"Feruza do'stimga qarz berdim, u telefon orqali so'radi, lekin avval video-qo'ng'iroqda gaplashib tasdiqladim.",safe,xavfsiz
"Hurmatli mijoz, Asakabank orqali 3 000 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Aziz, doktor ertaga 14:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Salom, men Telegr-am xodimim-an. Hisobi.n giz sp.am. tarqatishda ayb.lanmoqda. Bloklanmaslik uchun SMS orqali k.elgan kodni. menga yozing.",phishing,telegram_block_obfuskatsiya
"Hurmatli mijoz, Xalq banki orqali 27 500 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Signal kanalimizga qo'shiling, Forex bozorida har kuni foyda kafolatlanadi, ro'yxatdan o'tish uchun 27 500 000 so'm to'lang: telegram-support-uz.net",phishing,forex_soxta_treyder
"Buyuk Britaniyаdа оylik maоsh 6000 funt! Faqat vizа va chiрta xarajаtlаrini oldindаn tо'lаng, WhаtsApp orqali murojaat qiling: uz-соmpensation.info",phishing,xorijda_ish_firibgarligi_obfuskatsiya
"Yangi bepul ilova! Kuzatib boring: sovga-ya ngiyil.click — AP K f ayl ni yukl ab oling va o'rnati ng, juda f.oydali funksiya.lar bor.",phishing,apk_virus_obfuskatsiya
"Diqqat, ish beruvchi sifatida sizni intervyuga taklif qilamiz, iltimos rezyumeningizni yana bir bor yuboring, Nodira.",safe,xavfsiz
"Uyda ishlab, kuniga 500 000 so'mgacha top! Ishni boshlash uchun 50 000 000 so'm ro'yxatdan o'tish to'lovini o'tkazing: hamyon-uz.top",phishing,ish_taklifi_oldindan_tolov
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 1 850 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: sovga-yangiyil.click",phishing,kommunal_tolov
"Foydali ilova: pul tejash kalkulyatori, yuklab oling (.apk fayl): hamyon-uz.top, do'stlaringizga ham ulashing.",phishing,apk_virus
"Hurmatli mijoz, Kapitalbank orqali 3 000 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Hurmatli janob/xonim, familiyangiz o'xshashligi sababli xorijiy qarindoshingizdan sizga katta meros qoldi. Rasmiylashtirish xarajatlarini oldindan to'lashingiz kerak: telegram-support-uz.net",phishing,meros_scam
"Yordamga muhtoj oilaga xayriya to'planmoqda, ishonch uchun kasallik tarixi bor, mana karta raqami: uz-compensation.info",phishing,xayriya_firibgarligi
"Bugungi mashg'ulot sport zalida 15:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Ipoteka bankdan kredit olish bo'yicha maslahat kerak bo'lsa, filialga bevosita murojaat qiling, hech qanday oldindan to'lov talab qilinmaydi.",safe,xavfsiz
"Nodira, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
"Chet eldan arzon narxda avtomobil olib beraman (Traverse, Tahoe, Equinox), bozor narxidan 2 baravar arzon, faqat oldindan bo'nak kerak: hamyon-uz.top",phishing,arzon_avtomobil_firibgarligi
"Assalomu alaykum, men soliq idorasi xodimiman, sizga 50 000 000 so'm miqdorida ortiqcha to'langan soliq qaytariladi. Kartangiz raqamini va SMS kodini tasdiqlash uchun yuboring.",phishing,soliq_idorasi
"Assalomu alaykum, buyurtmangiz kafe filialidan olib ketishga tayyor, 18:00gacha kutamiz.",safe,xavfsiz
"Assalomu alaykum, bugungi yig'ilish 16:30ga ko'chirildi, bank filialida bo'lib o'tadi.",safe,xavfsiz
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 8 300 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: hamyon-uz.top",phishing,forex_soxta_treyder
"Gaz ta'minoti xizmati: hisobingizda qarzdorlik aniqlandi, bugun kechgacha to'lamasangiz gaz uzib qo'yiladi, karta orqali to'lang: sovga-yangiyil.click",phishing,kommunal_tolov
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Aziz.",safe,xavfsiz
"Tug'ilgan kuningiz muborak bo'lsin, Shaxzod! Senga baxt va sog'lik tilaymiz.",safe,xavfsiz
"Salom Otabek, ertaga soat 16:30da uchrashamizmi? ofisga borib gaplashaylik.",safe,xavfsiz
"Guruhimizga qo'shiling! 50 kishi taklif qilsangiz 500 ming, 200 kishi taklif qilsangiz 3 million so'm olasiz, hoziroq boshlang: uz-compensation.info",phishing,piramida_referral
Bepul davolash dasturi! 1 850 000 so'mgacha davlat kompensatsiyasi olish uchun shifo kartangizni tasdiqlang: click-uz-bonus.xyz,phishing,sog'liq_dorixona
"Hurmatli mijoz, Ipoteka bank orqali 27 500 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 8 300 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: sovga-yangiyil.click",phishing,forex_soxta_treyder
"Tanishlarim orqali eltilgan mashinalarni bojxonasiz arzon sotib beraman, band qilish uchun 50 000 000 so'm oldindan to'lang.",phishing,arzon_avtomobil_firibgarligi
"Bekzod, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Otabek.",safe,xavfsiz
"Gulnora, dorixonadan retsept asosida dori oldim, ertaga sizga olib kelaman.",safe,xavfsiz
"Bugun soat 14:00da video-qo'ng'iroq qilamizmi, Bekzod? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Salom, bu men, Gulnora, eski raqamim ishlamayapti shu raqamdan yozyapman. Bir amallab 50 000 000 so'm qarz bera olasanmi, ertaga qaytaraman, mana karta raqamim.",phishing,soxta_tanish_qarz
"Rasmiy litsenziyaga ega broker orqali fond bozorida savdo qilaman, xavf borligini bilib, ehtiyotkorlik bilan investitsiya qilyapman.",safe,xavfsiz
"E'loningizni ko'rdim, tovaringizni sotib olaman, lekin Toshkentda emasman. Yetkazib berish firmasi orqali to'layman, avval avtorizatsiyadan o'tish uchun kichik summa o'tkazing: click-uz-bonus.xyz",phishing,olx_sotuvchi_firibgarligi
"Davlat xizmati: pasport/ID karta ma'lumotlaringizni yangilash muddati o'tmoqda, jarimadan qochish uchun shaxsiy ma'lumotlaringizni ushbu formaga kiriting: click-uz-bonus.xyz",phishing,davlat_xizmatlari_markazi
"Pochta xizmati: посылкангиз бож тўловини кутмоқда, картангиз рақами ва амал қилиш муддатини киритинг: sovga-yangiyil.click",phishing,yashirin_ma'lumot_sorash
"Men Prezident Administratsiyasi xodimiman, sizning nomzodingiz yuqori lavozimga tasdiqlangan, tezroq rasmiylashtirish uchun 5 400 000 so'm kerak bo'ladi, hech kimga aytmang.",phishing,amaldor_lavozim_pora
"Davlat xizmati: pasport/ID karta ma'lumotlaringizni yangilash muddati o'tmoqda, jarimadan qochish uchun shaxsiy ma'lumotlaringizni ushbu formaga kiriting: gov-uz-yordam.com",phishing,davlat_xizmatlari_markazi
"Yangi bepul ilova! Kuzatib boring: gov-uz-yordam.com — APK faylni yuklab oling va o'rnating, juda foydali funksiyalar bor.",phishing,apk_virus
"Signal kanalimizga qo'shiling, Forex bozorida har kuni foyda kafolatlanadi, ro'yxatdan o'tish uchun 3 000 000 so'm to'lang: sovga-yangiyil.click",phishing,forex_soxta_treyder
"Universitet ma'muriyati: talaba grantini qayta rasmiylashtirish kerak, shaxsiy ma'lumotlaringizni va parolingizni ushbu havolada tasdiqlang: click-uz-bonus.xyz",phishing,yashirin_ma'lumot_sorash
"Salom Malika, ertaga soat 15:00da uchrashamizmi? bank filialiga borib gaplashaylik.",safe,xavfsiz
"Bugun soat 10:30da video-qo'ng'iroq qilamizmi, Otabek? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Dilnoza.",safe,xavfsiz
"Rahmat, xabar oldim, Dilnoza. Ertaga albatta javob beraman.",safe,xavfsiz
"Davlat xizmati: pasport/ID karta ma'lumotlaringizni yangilash muddati o'tmoqda, jarimadan qochish uchun shaxsiy ma'lumotlaringizni ushbu formaga kiriting: telegram-support-uz.net",phishing,davlat_xizmatlari_markazi
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Malika.",safe,xavfsiz
"Universitetda ertangi imtihon 15:00da 214-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"VIP treyding guruhi: bugun kirganlar ertaga 3 baravar pul olishadi, isbot skrinshotlar bor, tezroq qo'shiling: gov-uz-yordam.com",phishing,forex_soxta_treyder
"Agrobank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 22% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Yangi bepul ilova! Kuzatib boring: hamyon-uz.top — APK faylni yuklab oling va o'rnating, juda foydali funksiyalar bor.",phishing,apk_virus
"Salom, bu men, Dilnoza, eski raqamim ishlamayapti shu raqamdan yozyapman. Bir amallab 5 400 000 so'm qarz bera olasanmi, ertaga qaytaraman, mana karta raqamim.",phishing,soxta_tanish_qarz
"Yetkazib berish xizmati: sizning nomingizga posilka keldi, lekin manzil noto'g'ri. Tasdiqlash uchun ma'lumotlarni kiriting: telegram-support-uz.net",phishing,sovga_havola
"Salom Jasur, ertaga soat 9:00da uchrashamizmi? mehmonxonaga borib gaplashaylik.",safe,xavfsiz
"Xorijda yuqori maoshli ish kafolatlanadi! Rasmiylashtirish uchun 27 500 000 so'm to'lov talab qilinadi, Telegram orqali batafsil: hamyon-uz.top",phishing,xorijda_ish_firibgarligi
"Diqqat, ish beruvchi sifatida sizni intervyuga taklif qilamiz, iltimos rezyumeningizni yana bir bor yuboring, Feruza.",safe,xavfsiz
"Salom, guruhdagi hammaga yozayapman, birodarim kasal bo'lib qoldi, kim qancha bera olsa shu kartaga o'tkazsin: gov-uz-yordam.com",phishing,soxta_tanish_qarz
Broker Otabek sizga signal bеryаpti: hoziroq kirsangiz 12 000 000 sо'm sarmоyangiz 1 haftada ikkilаnadi. Bаtаfsil: sоvga-yаngiyil.click,phishing,kripto_investitsiya_obfuskatsiya
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 1 850 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: gov-uz-yordam.com",phishing,kommunal_tolov
"Signal kanalimizga qo'shiling, Forex bozorida har kuni foyda kafolatlanadi, ro'yxatdan o'tish uchun 12 000 000 so'm to'lang: sovga-yangiyil.click",phishing,forex_soxta_treyder
"E'loningizni ko'rdim, tovaringizni sоtib оlаmаn, lekin Toshkentdа emasman. Yetkаzib bеrish firmasi orqali to'layman, avval avtоrizatsiyadan о'tish uchun kichik summa o'tkazing: сlick-uz-bonus.xyz",phishing,olx_sotuvchi_firibgarligi_obfuskatsiya
"Ertangi konferensiyaga ro'yxatdan o'tish uchun rasmiy sayt orqali ariza to'ldirishingiz kerak, Otabek.",safe,xavfsiz
"Diqqat! Pensiya jamg'armasidan xabar: hisobingizda xatolik topildi, tuzatish uchun kartangiz ma'lumotlarini qayta kiriting: telegram-support-uz.net",phishing,pensiya_ijtimoiy_fond
"kafeda xonangizni band qildik, check-in vaqti 10:30.",safe,xavfsiz
"Auksiondan mashina olib kelaman, hujjatlari toza, narxi juda arzon, faqat yetkazish xarajatini oldindan o'tkazing.",phishing,arzon_avtomobil_firibgarligi
"Og'ir bemor bolaga yordam kerak, operatsiya uchun 5 400 000 so'm zarur, iltimos shu kartaga o'tkazing, Alloh rozi bo'lsin.",phishing,xayriya_firibgarligi
"Assalomu alaykum, buyurtmangiz ofis filialidan olib ketishga tayyor, 9:00gacha kutamiz.",safe,xavfsiz
"Diqqat! Pensiya jamg'armasidan xabar: hisobingizda xatolik topildi, tuzatish uchun kartangiz ma'lumotlarini qayta kiriting: click-uz-bonus.xyz",phishing,pensiya_ijtimoiy_fond
Sizni maxsus VIP investitsiya guruhimizga taklif qilamiz. Har kuni 15% daromad kafolatlanadi! Ro'yxatdan o'tish: click-uz-bonus.xyz,phishing,kripto_investitsiya
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 50 000 000 so'mgacha davlat yordami olishga haqli. Ariza: gov-uz-yordam.com",phishing,davlat_kompensatsiya
"Ipoteka bank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 18% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Salom Shaxzod, ertaga soat 18:00da uchrashamizmi? ofisga borib gaplashaylik.",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz sport zali filialidan olib ketishga tayyor, 16:30gacha kutamiz.",safe,xavfsiz
Diqqat foydalanuvchi! Sizning akkauntingiz ikkinchi qurilmadan ochilishga urinilmoqda. Buni bekor qilish uchun tasdiqlash kodini kiriting: telegram-support-uz.net,phishing,telegram_block
"Hurmatli soliq to'lovchi, sizda 1 850 000 so'm miqdorida haddan tashqari to'lov aniqlandi. Qaytarish uchun bank karta ma'lumotlarini SMS orqali yuboring.",phishing,soliq_idorasi
"Og'ir bemor bolaga yordam kerak, operatsiya uchun 50 000 000 so'm zarur, iltimos shu kartaga o'tkazing, Alloh rozi bo'lsin.",phishing,xayriya_firibgarligi
DIQQAT! Prezident farmoniga asosan barcha fuqarolarga bir martalik 8 300 000 so'm to'lov beriladi. Ro'yxatdan o'tish: sovga-yangiyil.click — muddat cheklangan!,phishing,davlat_kompensatsiya
"Bugun soat 16:30da video-qo'ng'iroq qilamizmi, Dilnoza? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
DIQQAT: Xalq banki kartangiz 2 soat ichida bloklanadi. Buning oldini olish uchun operator bilan bog'laning yoki shu yerga o'ting: click-uz-bonus.xyz,phishing,bank_karta_bloklash
"Universitet ma'muriyati: talaba grantini qayta rasmiylashtirish kerak, shaxsiy ma'lumotlaringizni va parolingizni ushbu havolada tasdiqlang: uz-compensation.info",phishing,yashirin_ma'lumot_sorash
"Shaxzod, doktor ertaga 18:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Shaxzod, doktor ertaga 16:30ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Do'stim, telefonim ishlamayapti, boshqa raqamdan yozyapman, hoziroq 3 000 000 so'm qarz kerak, ertaga qaytaraman, shu kartaga o'tkaz.",phishing,shoshilinch_yordam
"Elektr energiyasi bo'yicha 50 000 000 so'm qarzingiz bor, 2 soat ichida to'lamasangiz svet o'chiriladi, to'lov: uz-compensation.info",phishing,kommunal_tolov
"Assalomu alaykum, buyurtmangiz universitet filialidan olib ketishga tayyor, 15:00gacha kutamiz.",safe,xavfsiz
"Nodira bilan loyihani muhokama qildik, hammasi rejaga muvofiq davom etmoqda.",safe,xavfsiz
"Uyda ishlab, kuniga 500 000 so'mgacha top! Ishni boshlash uchun 50 000 000 so'm ro'yxatdan o'tish to'lovini o'tkazing: telegram-support-uz.net",phishing,ish_taklifi_oldindan_tolov
"3 xonali kvartira, markazda, atigi 1 850 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: hamyon-uz.top",phishing,uy_joy_firibgarligi
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Otabek?",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz ofis filialidan olib ketishga tayyor, 18:00gacha kutamiz.",safe,xavfsiz
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 27 500 000 so'mgacha davlat yordami olishga haqli. Ariza: uz-compensation.info",phishing,davlat_kompensatsiya
"bank filialida xonangizni band qildik, check-in vaqti 19:00.",safe,xavfsiz
"Hurmatli soliq to'lovchi, sizda 5 400 000 so'm miqdorida haddan tashqari to'lov aniqlandi. Qaytarish uchun bank karta ma'lumotlarini SMS orqali yuboring.",phishing,soliq_idorasi
"Oson pul topish guruhi: siz ham ishtirokchi bo'ling, faqat ko'proq odam qo'shsangiz, ko'proq pul olasiz. Bot orqali tekshiriladi.",phishing,piramida_referral
"Salom Malika, ertaga soat 14:00da uchrashamizmi? mehmonxonaga borib gaplashaylik.",safe,xavfsiz
"Telegram qo'llab-quvvatlash xizmati: hisobingizda shubhali faoliyat aniqlandi. Xavfsizlik kodini tasdiqlash uchun yuboring, aks holda akkaunt o'chiriladi.",phishing,telegram_block
"Universitetda ertangi imtihon 9:00da 12-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"Yordamga muhtoj oilaga xayriya to'planmoqda, ishonch uchun kasallik tarixi bor, mana karta raqami: gov-uz-yordam.com",phishing,xayriya_firibgarligi
"Hurmatli mijoz, Agrobank orqali 12 000 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
Assalomu alaykum! Men davlat rahbariman va barcha fuqarolarga yordam dasturini boshladim. Ro'yxatdan o'tish uchun: telegram-support-uz.net (video/audio soxtalashtirilgan),phishing,mashhur_shaxs_deepfake
DIQQAT! Prezident farmoniga asosan barcha fuqarolarga bir martalik 50 000 000 so'm to'lov beriladi. Ro'yxatdan o'tish: telegram-support-uz.net — muddat cheklangan!,phishing,davlat_kompensatsiya
"Asakabank operatori bilan gaplashib, yangi karta buyurtma qildim, ertaga filialdan olib ketaman, hech qanday kod yubormadim.",safe,xavfsiz
"3 xonali kvartira, markazda, atigi 8 300 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: uz-compensation.info",phishing,uy_joy_firibgarligi
"Uyda ishlab, kuniga 500 000 so'mgacha top! Ishni boshlash uchun 50 000 000 so'm ro'yxatdan o'tish to'lovini o'tkazing: gov-uz-yordam.com",phishing,ish_taklifi_oldindan_tolov
"Sizga interaktiv tabrik-GIF yuborildi, ko'rish uchun ilovani yangilang (obnovleniya): gov-uz-yordam.com",phishing,sovga_havola
DIQQAT: Asakabank kartangiz 2 soat ichida bloklanadi. Buning oldini olish uchun operator bilan bog'laning yoki shu yerga o'ting: hamyon-uz.top,phishing,bank_karta_bloklash
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 5 400 000 so'mgacha davlat yordami olishga haqli. Ariza: telegram-support-uz.net",phishing,davlat_kompensatsiya
Bepul davolash dasturi! 27 500 000 so'mgacha davlat kompensatsiyasi olish uchun shifo kartangizni tasdiqlang: hamyon-uz.top,phishing,sog'liq_dorixona
"Kasalxonaning rasmiy hisob raqamiga xayriya qildim, kvitansiya oldim, hujjatlar shaffof.",safe,xavfsiz
Broker Nodira sizga signal beryapti: hoziroq kirsangiz 8 300 000 so'm sarmoyangiz 1 haftada ikkilanadi. Batafsil: sovga-yangiyil.click,phishing,kripto_investitsiya
DIQQAT! Prezident farmoniga asosan barcha fuqarolarga bir martalik 3 000 000 so'm to'lov beriladi. Ro'yxatdan o'tish: hamyon-uz.top — muddat cheklangan!,phishing,davlat_kompensatsiya
"Ipoteka bank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 24% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Dilnoza, doktor ertaga 10:30ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Universitetda ertangi imtihon 19:00da 108-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"Elektr energiyasi uchun oylik to'lovni ilova orqali muvaffaqiyatli amalga oshirdim, kvitansiya keldi.",safe,xavfsiz
"Bugungi mashg'ulot universitetda 19:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Agrobank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 20% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, ofisda soat 9:00da.",safe,xavfsiz
"Salom Malika, ertaga soat 19:00da uchrashamizmi? mehmonxonaga borib gaplashaylik.",safe,xavfsiz
"Tug'ilgan kuningiz muborak bo'lsin, Feruza! Senga baxt va sog'lik tilaymiz.",safe,xavfsiz
Ogohlantirish.! Sizning Telegr.am h-isobingiz qoid.a b uzarlik sababli 24 soat ichida bloklanadi. Bloklanishnin-g oldini oli sh uchun ushbu k.odni. yuboring:,phishing,telegram_block_obfuskatsiya
"Hurmatli mijoz, Asakabank orqali 8 300 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Salom, men shifoxona vakiliman, qarindoshingiz avariyaga tushdi, davolash uchun hoziroq mablag' kerak: karta raqami yuboraman, o'tkazing.",phishing,oilaviy_favqulodda
"Kapitalbank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 22% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Malika, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
"Do'stlaringizni taklif qiling va pul ishlang! Har bir taklif uchun bonus to'lanadi, isbot uchun skrinshotlar guruhda bor, qo'shiling: click-uz-bonus.xyz",phishing,piramida_referral
"Universitetda grant bo'yicha hujjatlarni shaxsan dekanatga topshirdim, natija bir haftada e'lon qilinadi.",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz sport zali filialidan olib ketishga tayyor, 15:00gacha kutamiz.",safe,xavfsiz
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Gulnora.",safe,xavfsiz
"Assalomu alaykum, Shaxzod! Sizga davlat tomonidan yangi ijtimoiy kompensatsiya dasturi doirasida 5 400 000 so'm ajratildi. Tasdiqlash uchun havolaga o'ting: gov-uz-yordam.com",phishing,davlat_kompensatsiya
Malikani 'Yilning eng yaxshi onasi' tanlovida g'olib qilish uchun ovoz bering! Havola: click-uz-bonus.xyz — Telegram orqali kirish talab qilinadi.,phishing,soxta_tanlov
"Signal kanalimizga qo'shiling, Forex bozorida har kuni foyda kafolatlanadi, ro'yxatdan o'tish uchun 12 000 000 so'm to'lang: gov-uz-yordam.com",phishing,forex_soxta_treyder
"Rahmat, xabar oldim, Bekzod. Ertaga albatta javob beraman.",safe,xavfsiz
Tanlovda qatnashing va g'olib bo'ling! 'Eng yaxshi bobo' nominatsiyasiga ovoz berish uchun shu yerga bosing: uz-compensation.info,phishing,soxta_tanlov
Diqqat foydalanuvchi! Sizning akkauntingiz ikkinchi qurilmadan ochilishga urinilmoqda. Buni bekor qilish uchun tasdiqlash kodini kiriting: click-uz-bonus.xyz,phishing,telegram_block
"Diqqat! Kartangizdagi mabla g' nazorat- q.ilinishi u-chun bir martalik SM S kodni yuboring, aks hold a. kredit arizangiz bekor qil-inadi.",phishing,oson_kredit_soxta_obfuskatsiya
"Otabek, konsertga chipta oldim, ikkimiz uchun ham yetadi.",safe,xavfsiz
"Otabek, doktor ertaga 15:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Kuryer xizmati orqali buyurtmani jo'natdim, pulni qabul qilib bo'lgach, xaridorga bildirdim.",safe,xavfsiz
"Bugun soat 19:00da video-qo'ng'iroq qilamizmi, Shaxzod? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"VIDEO: Taniqli shaxs nomidan tarqatilgan xabar — 'Bu loyiha orqali har kim 27 500 000 so'm ishlab topishi mumkin', batafsil: hamyon-uz.top",phishing,mashhur_shaxs_deepfake
